Organizer,Year_Month,Day_of_Week,Day_Type,Goal,Date,AdSet_name,Amount_spent,Link_clicks,Impressions,Conversions,Segmentation,Ad_Type,Phase
995,2024 | Maio,Quinta-Feira,Dia útil,Leads,2024-05-30,topfunnel_LAL1_compradores_estatico_v2,2.83,,137,,LookALike_Compradores_1,Estático,5º Lançamento | Leads
996,2024 | Maio,Quinta-Feira,Dia útil,Leads,2024-05-30,topfunnel_LAL1_compradores_estatico_v2,17.37,10.0,673,4.0,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1000,2024 | Maio,Sexta-Feira,Dia útil,Leads,2024-05-31,topfunnel_full_dados_estatico_v1,147.39,56.0,8475,30.0,Full,Estático,5º Lançamento | Leads
1001,2024 | Maio,Sexta-Feira,Dia útil,Leads,2024-05-31,topfunnel_full_dados_estatico_v1,0.01,,3,,Full,Estático,5º Lançamento | Leads
1002,2024 | Maio,Sexta-Feira,Dia útil,Leads,2024-05-31,topfunnel_full_dados_estatico_v1,0.62,,15,,Full,Estático,5º Lançamento | Leads
1003,2024 | Maio,Sexta-Feira,Dia útil,Leads,2024-05-31,topfunnel_full_dados_estatico_v1,0.23,,17,,Full,Estático,5º Lançamento | Leads
1004,2024 | Maio,Sexta-Feira,Dia útil,Leads,2024-05-31,topfunnel_full_dados_estatico_v1,0.13,,8,,Full,Estático,5º Lançamento | Leads
1005,2024 | Maio,Sexta-Feira,Dia útil,Leads,2024-05-31,topfunnel_full_dados_estatico_v1,0.11,,5,,Full,Estático,5º Lançamento | Leads
1006,2024 | Maio,Sexta-Feira,Dia útil,Leads,2024-05-31,topfunnel_full_dados_estatico_v1,141.1,49.0,8220,29.0,Full,Estático,5º Lançamento | Leads
1007,2024 | Maio,Sexta-Feira,Dia útil,Leads,2024-05-31,topfunnel_full_dados_estatico_v1,0.42,,10,,Full,Estático,5º Lançamento | Leads
1008,2024 | Maio,Sexta-Feira,Dia útil,Leads,2024-05-31,topfunnel_full_dados_estatico_v1,0.48,,31,,Full,Estático,5º Lançamento | Leads
1009,2024 | Maio,Sexta-Feira,Dia útil,Leads,2024-05-31,topfunnel_LAL1_compradores_estatico_v1,0.47,,26,,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1010,2024 | Maio,Sexta-Feira,Dia útil,Leads,2024-05-31,topfunnel_LAL1_compradores_estatico_v1,0.63,,38,,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1011,2024 | Maio,Sexta-Feira,Dia útil,Leads,2024-05-31,topfunnel_LAL1_compradores_estatico_v1,1.09,2.0,80,,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1012,2024 | Maio,Sexta-Feira,Dia útil,Leads,2024-05-31,topfunnel_LAL1_compradores_estatico_v1,152.7,74.0,8808,27.0,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1013,2024 | Maio,Sexta-Feira,Dia útil,Leads,2024-05-31,topfunnel_LAL1_compradores_estatico_v1,0.22,,14,1.0,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1014,2024 | Maio,Sexta-Feira,Dia útil,Leads,2024-05-31,topfunnel_LAL1_compradores_estatico_v1,0.42,,22,,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1015,2024 | Maio,Sexta-Feira,Dia útil,Leads,2024-05-31,topfunnel_LAL1_compradores_estatico_v1,138.01,59.0,7855,23.0,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1016,2024 | Maio,Sexta-Feira,Dia útil,Leads,2024-05-31,topfunnel_LAL1_compradores_estatico_v1,0.44,,26,,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1017,2024 | Maio,Sexta-Feira,Dia útil,Leads,2024-05-31,topfunnel_LAL1_compradores_estatico_v1,1.34,,52,,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1018,2024 | Maio,Sexta-Feira,Dia útil,Leads,2024-05-31,topfunnel_full_dados_estatico_v2,107.04,38.0,4720,19.0,Full,Estático,5º Lançamento | Leads
1019,2024 | Maio,Sexta-Feira,Dia útil,Leads,2024-05-31,topfunnel_full_dados_estatico_v2,0.88,,65,,Full,Estático,5º Lançamento | Leads
1020,2024 | Maio,Sexta-Feira,Dia útil,Leads,2024-05-31,topfunnel_full_dados_estatico_v2,20.75,4.0,638,2.0,Full,Estático,5º Lançamento | Leads
1021,2024 | Maio,Sexta-Feira,Dia útil,Leads,2024-05-31,topfunnel_LAL1_compradores_estatico_v2,105.38,32.0,4473,18.0,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1022,2024 | Maio,Sexta-Feira,Dia útil,Leads,2024-05-31,topfunnel_LAL1_compradores_estatico_v2,1.97,1.0,80,,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1023,2024 | Maio,Sexta-Feira,Dia útil,Leads,2024-05-31,topfunnel_LAL1_compradores_estatico_v2,10.3,3.0,445,2.0,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1025,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-01,topfunnel_full_dados_estatico_v1,138.7,71.0,8583,40.0,Full,Estático,5º Lançamento | Leads
1026,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-01,topfunnel_full_dados_estatico_v1,1.58,1.0,61,1.0,Full,Estático,5º Lançamento | Leads
1027,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-01,topfunnel_full_dados_estatico_v1,127.65,50.0,8043,29.0,Full,Estático,5º Lançamento | Leads
1028,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-01,topfunnel_LAL1_compradores_estatico_v1,2.07,2.0,106,,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1029,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-01,topfunnel_LAL1_compradores_estatico_v1,171.59,66.0,11593,34.0,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1030,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-01,topfunnel_LAL1_compradores_estatico_v1,0.0,,0,,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1031,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-01,topfunnel_LAL1_compradores_estatico_v1,141.62,59.0,9375,29.0,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1032,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-01,topfunnel_full_dados_estatico_v2,35.57,14.0,1930,10.0,Full,Estático,5º Lançamento | Leads
1033,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-01,topfunnel_full_dados_estatico_v2,0.32,,39,,Full,Estático,5º Lançamento | Leads
1034,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-01,topfunnel_LAL1_compradores_estatico_v2,38.91,19.0,2245,11.0,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1035,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-01,topfunnel_LAL1_compradores_estatico_v2,0.73,,43,,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1036,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-01,topfunnel_full_dados_estatico_v2,25.11,6.0,1259,3.0,Full,Estático,5º Lançamento | Leads
1037,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-01,topfunnel_full_dados_estatico_v2,141.22,62.0,6600,26.0,Full,Estático,5º Lançamento | Leads
1039,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-02,topfunnel_full_dados_estatico_v1,114.04,44.0,7569,24.0,Full,Estático,5º Lançamento | Leads
1040,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-02,topfunnel_full_dados_estatico_v1,1.0,3.0,93,1.0,Full,Estático,5º Lançamento | Leads
1041,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-02,topfunnel_full_dados_estatico_v1,128.67,60.0,9849,30.0,Full,Estático,5º Lançamento | Leads
1042,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-02,topfunnel_full_dados_estatico_v1,0.0,,0,,Full,Estático,5º Lançamento | Leads
1043,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-02,topfunnel_LAL1_compradores_estatico_v1,0.95,1.0,153,,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1044,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-02,topfunnel_LAL1_compradores_estatico_v1,129.76,44.0,10706,21.0,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1045,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-02,topfunnel_LAL1_compradores_estatico_v1,136.32,49.0,10451,19.0,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1046,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-02,topfunnel_full_dados_estatico_v2,29.14,13.0,1901,8.0,Full,Estático,5º Lançamento | Leads
1047,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-02,topfunnel_full_dados_estatico_v2,0.1,,11,,Full,Estático,5º Lançamento | Leads
1048,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-02,topfunnel_LAL1_compradores_estatico_v2,33.03,9.0,1815,6.0,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1049,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-02,topfunnel_LAL1_compradores_estatico_v2,0.21,,21,,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1050,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-02,topfunnel_full_dados_estatico_v2,39.8,16.0,2212,13.0,Full,Estático,5º Lançamento | Leads
1051,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-02,topfunnel_full_dados_estatico_v2,188.67,68.0,12562,33.0,Full,Estático,5º Lançamento | Leads
1053,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-03,topfunnel_full_dados_estatico_v1,133.04,56.0,9178,36.0,Full,Estático,5º Lançamento | Leads
1054,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-03,topfunnel_full_dados_estatico_v1,2.34,1.0,195,1.0,Full,Estático,5º Lançamento | Leads
1055,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-03,topfunnel_full_dados_estatico_v1,167.57,71.0,13211,29.0,Full,Estático,5º Lançamento | Leads
1056,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-03,topfunnel_LAL1_compradores_estatico_v1,0.0,,0,2.0,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1057,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-03,topfunnel_LAL1_compradores_estatico_v1,0.0,,0,1.0,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1058,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-03,topfunnel_full_dados_estatico_v2,53.38,19.0,3303,7.0,Full,Estático,5º Lançamento | Leads
1059,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-03,topfunnel_full_dados_estatico_v2,0.28,,18,,Full,Estático,5º Lançamento | Leads
1060,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-03,topfunnel_LAL1_compradores_estatico_v2,0.0,,0,,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1061,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-03,topfunnel_full_dados_estatico_v2,25.65,7.0,1745,5.0,Full,Estático,5º Lançamento | Leads
1062,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-03,topfunnel_full_dados_estatico_v2,64.48,25.0,5509,14.0,Full,Estático,5º Lançamento | Leads
1063,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-03,topfunnel_full_dados_video_v1,7.79,,393,,Full,Video,5º Lançamento | Leads
1064,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-03,topfunnel_full_dados_video_v1,17.6,9.0,992,2.0,Full,Video,5º Lançamento | Leads
1065,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-03,topfunnel_full_dados_video_v1,48.84,25.0,1961,13.0,Full,Video,5º Lançamento | Leads
1067,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-03,topfunnel_full_dados_video_v2,1.08,1.0,77,,Full,Video,5º Lançamento | Leads
1068,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-03,topfunnel_full_dados_video_v2,47.92,24.0,1713,,Full,Video,5º Lançamento | Leads
1069,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-03,topfunnel_full_dados_video_v2,1.22,1.0,47,,Full,Video,5º Lançamento | Leads
1070,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-03,topfunnel_full_dados_video_v2,0.3,,20,,Full,Video,5º Lançamento | Leads
1071,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_full_dados_estatico_v1,133.01,72.0,9831,87.0,Full,Estático,5º Lançamento | Leads
1072,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_full_dados_estatico_v1,0.94,1.0,113,,Full,Estático,5º Lançamento | Leads
1073,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_full_dados_estatico_v1,127.5,53.0,8770,48.0,Full,Estático,5º Lançamento | Leads
1074,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_LAL1_compradores_estatico_v1,0.0,,0,,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1075,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_LAL1_compradores_estatico_v1,0.0,,0,3.0,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1077,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_full_dados_estatico_v2,0.63,,50,,Full,Estático,5º Lançamento | Leads
1078,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_full_dados_estatico_v2,0.0,,0,4.0,Full,Estático,5º Lançamento | Leads
1079,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_LAL1_compradores_estatico_v2,0.0,,0,,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1080,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_full_dados_estatico_v2,11.3,2.0,847,1.0,Full,Estático,5º Lançamento | Leads
1081,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_full_dados_estatico_v2,34.38,8.0,2949,10.0,Full,Estático,5º Lançamento | Leads
1082,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_full_dados_video_v1,3.27,3.0,128,7.0,Full,Video,5º Lançamento | Leads
1083,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_full_dados_video_v1,2.83,2.0,170,,Full,Video,5º Lançamento | Leads
1084,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_full_dados_video_v1,83.08,34.0,2615,42.0,Full,Video,5º Lançamento | Leads
1085,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_full_dados_video_v1,371.16,172.0,14780,193.0,Full,Video,5º Lançamento | Leads
1086,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_full_dados_video_v2,0.51,,22,,Full,Video,5º Lançamento | Leads
1087,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_full_dados_video_v2,76.93,39.0,2978,3.0,Full,Video,5º Lançamento | Leads
1088,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_full_dados_video_v2,11.52,4.0,367,,Full,Video,5º Lançamento | Leads
1089,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_full_dados_video_v2,0.36,1.0,14,,Full,Video,5º Lançamento | Leads
1090,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_full_dados_estatico_v2,18.07,3.0,704,,Full,Estático,5º Lançamento | Leads
1091,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_full_dados_estatico_v2,16.83,10.0,433,,Full,Estático,5º Lançamento | Leads
1092,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_full_dados_video_v1,12.39,2.0,383,,Full,Video,5º Lançamento | Leads
1093,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_full_dados_video_v1,2.54,,154,,Full,Video,5º Lançamento | Leads
1094,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_full_dados_video_v1,9.66,7.0,312,,Full,Video,5º Lançamento | Leads
1095,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_full_dados_estatico_v1,10.69,2.0,662,,Full,Estático,5º Lançamento | Leads
1096,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_full_dados_video_v1,4.21,1.0,188,,Full,Video,5º Lançamento | Leads
1097,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_full_dados_estatico_v1,6.74,,328,,Full,Estático,5º Lançamento | Leads
1098,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_full_dados_estatico_v1,9.88,2.0,651,,Full,Estático,5º Lançamento | Leads
1099,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_full_dados_estatico_v2,8.9,4.0,590,,Full,Estático,5º Lançamento | Leads
1100,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-04,topfunnel_full_dados_estatico_v2,1.83,1.0,108,,Full,Estático,5º Lançamento | Leads
1101,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-05,topfunnel_full_dados_estatico_v1,182.12,91.0,14012,138.0,Full,Estático,5º Lançamento | Leads
1102,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-05,topfunnel_full_dados_estatico_v1,0.08,,8,,Full,Estático,5º Lançamento | Leads
1103,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-05,topfunnel_full_dados_estatico_v1,110.83,48.0,7047,96.0,Full,Estático,5º Lançamento | Leads
1104,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-05,topfunnel_LAL1_compradores_estatico_v1,0.0,,0,,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1105,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-05,topfunnel_LAL1_compradores_estatico_v1,0.0,,0,3.0,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1106,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-05,topfunnel_full_dados_estatico_v2,87.84,34.0,5037,59.0,Full,Estático,5º Lançamento | Leads
1107,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-05,topfunnel_full_dados_estatico_v2,0.7,,45,,Full,Estático,5º Lançamento | Leads
1108,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-05,topfunnel_LAL1_compradores_estatico_v2,0.0,,0,,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1109,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-05,topfunnel_full_dados_estatico_v2,6.83,4.0,440,3.0,Full,Estático,5º Lançamento | Leads
1110,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-05,topfunnel_full_dados_estatico_v2,22.89,11.0,1741,25.0,Full,Estático,5º Lançamento | Leads
1111,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-05,topfunnel_full_dados_video_v1,1.89,,67,,Full,Video,5º Lançamento | Leads
1112,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-05,topfunnel_full_dados_video_v1,1.38,,69,,Full,Video,5º Lançamento | Leads
1113,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-05,topfunnel_full_dados_video_v1,57.72,24.0,2127,39.0,Full,Video,5º Lançamento | Leads
1114,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-05,topfunnel_full_dados_video_v1,455.01,187.0,18991,361.0,Full,Video,5º Lançamento | Leads
1115,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-05,topfunnel_full_dados_video_v2,0.0,,0,3.0,Full,Video,5º Lançamento | Leads
1116,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-05,topfunnel_full_dados_estatico_v2,2.18,,74,,Full,Estático,5º Lançamento | Leads
1117,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-05,topfunnel_full_dados_estatico_v2,19.02,9.0,566,1.0,Full,Estático,5º Lançamento | Leads
1118,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-05,topfunnel_full_dados_video_v1,0.07,,4,,Full,Video,5º Lançamento | Leads
1119,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-05,topfunnel_full_dados_video_v1,0.01,,1,,Full,Video,5º Lançamento | Leads
1120,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-05,topfunnel_full_dados_video_v1,8.56,1.0,264,,Full,Video,5º Lançamento | Leads
1121,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-05,topfunnel_full_dados_estatico_v1,11.42,5.0,310,,Full,Estático,5º Lançamento | Leads
1122,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-05,topfunnel_full_dados_video_v1,1.03,1.0,26,,Full,Video,5º Lançamento | Leads
1123,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-05,topfunnel_full_dados_estatico_v1,2.55,,106,,Full,Estático,5º Lançamento | Leads
1124,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-05,topfunnel_full_dados_estatico_v1,1.69,,50,,Full,Estático,5º Lançamento | Leads
1125,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-05,topfunnel_full_dados_estatico_v2,2.22,,98,,Full,Estático,5º Lançamento | Leads
1126,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-05,topfunnel_full_dados_estatico_v2,0.04,1.0,4,,Full,Estático,5º Lançamento | Leads
1127,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-06,topfunnel_full_dados_estatico_v1,193.05,75.0,15467,128.0,Full,Estático,5º Lançamento | Leads
1128,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-06,topfunnel_full_dados_estatico_v1,1.29,2.0,113,3.0,Full,Estático,5º Lançamento | Leads
1129,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-06,topfunnel_full_dados_estatico_v1,94.3,45.0,6131,102.0,Full,Estático,5º Lançamento | Leads
1130,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-06,topfunnel_LAL1_compradores_estatico_v1,0.0,,0,,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1131,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-06,topfunnel_full_dados_estatico_v2,106.29,58.0,5489,117.0,Full,Estático,5º Lançamento | Leads
1132,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-06,topfunnel_full_dados_estatico_v2,0.76,,47,,Full,Estático,5º Lançamento | Leads
1133,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-06,topfunnel_LAL1_compradores_estatico_v2,0.0,,0,,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1134,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-06,topfunnel_full_dados_estatico_v2,4.34,,270,,Full,Estático,5º Lançamento | Leads
1135,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-06,topfunnel_full_dados_estatico_v2,18.78,8.0,1452,15.0,Full,Estático,5º Lançamento | Leads
1136,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-06,topfunnel_full_dados_video_v1,1.85,,100,,Full,Video,5º Lançamento | Leads
1137,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-06,topfunnel_full_dados_video_v1,4.5,3.0,246,6.0,Full,Video,5º Lançamento | Leads
1138,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-06,topfunnel_full_dados_video_v1,40.02,19.0,1506,33.0,Full,Video,5º Lançamento | Leads
1139,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-06,topfunnel_full_dados_video_v1,462.95,164.0,19725,272.0,Full,Video,5º Lançamento | Leads
1140,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-06,topfunnel_full_dados_estatico_v2,1.21,1.0,52,,Full,Estático,5º Lançamento | Leads
1141,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-06,topfunnel_full_dados_estatico_v2,12.7,3.0,350,,Full,Estático,5º Lançamento | Leads
1142,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-06,topfunnel_full_dados_video_v1,0.55,,11,,Full,Video,5º Lançamento | Leads
1143,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-06,topfunnel_full_dados_video_v1,12.88,5.0,414,,Full,Video,5º Lançamento | Leads
1144,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-06,topfunnel_full_dados_estatico_v1,15.88,4.0,550,,Full,Estático,5º Lançamento | Leads
1145,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-06,topfunnel_full_dados_estatico_v1,3.73,,115,2.0,Full,Estático,5º Lançamento | Leads
1146,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-06,topfunnel_full_dados_estatico_v1,0.68,,34,,Full,Estático,5º Lançamento | Leads
1147,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-06,topfunnel_full_dados_estatico_v2,0.38,,32,,Full,Estático,5º Lançamento | Leads
1148,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_estatico_v1,168.55,57.0,13730,87.0,Full,Estático,5º Lançamento | Leads
1149,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_estatico_v1,1.31,,125,,Full,Estático,5º Lançamento | Leads
1150,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_estatico_v1,91.76,31.0,5439,60.0,Full,Estático,5º Lançamento | Leads
1151,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_LAL1_compradores_estatico_v1,0.0,,0,,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1152,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_estatico_v2,162.75,53.0,7949,132.0,Full,Estático,5º Lançamento | Leads
1153,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_estatico_v2,0.18,,19,,Full,Estático,5º Lançamento | Leads
1154,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_LAL1_compradores_estatico_v2,0.0,,0,3.0,LookALike_Compradores_1,Estático,5º Lançamento | Leads
1155,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_estatico_v2,2.48,1.0,134,,Full,Estático,5º Lançamento | Leads
1156,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_estatico_v2,32.41,14.0,2370,33.0,Full,Estático,5º Lançamento | Leads
1157,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_video_v1,0.58,,31,,Full,Video,5º Lançamento | Leads
1158,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_video_v1,3.65,2.0,172,,Full,Video,5º Lançamento | Leads
1159,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_video_v1,44.49,20.0,1534,42.0,Full,Video,5º Lançamento | Leads
1160,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_video_v1,416.64,140.0,16619,281.0,Full,Video,5º Lançamento | Leads
1161,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_estatico_v2,0.03,,3,,Full,Estático,5º Lançamento | Leads
